categoria,tipo,provincia,periodo,Ventas
Frutas,Banana,NEUQUEN,Otoño,ventasModeradas
Frutas,Banana,NEUQUEN,Otoño,ventasModeradas
Frutas,Banana,NEUQUEN,Otoño,ventasMinimas
Frutas,Banana,NEUQUEN,Otoño,ventasModeradas
Frutas,Banana,NEUQUEN,Otoño,ventasModeradas
Frutas,Banana,NEUQUEN,Otoño,ventasModeradas
Frutas,Banana,NEUQUEN,Otoño,ventasModeradas
Frutas,Banana,NEUQUEN,Otoño,ventasModeradas
Frutas,Banana,NEUQUEN,Otoño,ventasModeradas
Frutas,Banana,NEUQUEN,Otoño,ventasMinimas
Frutas,Banana,NEUQUEN,Otoño,ventasModeradas
Frutas,Banana,NEUQUEN,Otoño,ventasModeradas
Frutas,Banana,NEUQUEN,Otoño,ventasModeradas
Frutas,Banana,TUCUMAN,Otoño,ventasModeradas
Frutas,Banana,TUCUMAN,Otoño,ventasModeradas
Frutas,Banana,TUCUMAN,Otoño,ventasModeradas
Frutas,Banana,TUCUMAN,Otoño,ventasModeradas
Frutas,Banana,TUCUMAN,Otoño,ventasModeradas
Frutas,Banana,TUCUMAN,Otoño,ventasModeradas
Frutas,Banana,TUCUMAN,Otoño,ventasMinimas
Frutas,Banana,TUCUMAN,Otoño,ventasModeradas
Frutas,Banana,TUCUMAN,Otoño,ventasModeradas
Frutas,Banana,TUCUMAN,Otoño,ventasModeradas
Frutas,Banana,TUCUMAN,Otoño,ventasModeradas
Frutas,Banana,TUCUMAN,Otoño,ventasModeradas
Frutas,Banana,TUCUMAN,Otoño,ventasModeradas
Frutas,Banana,TUCUMAN,Otoño,ventasModeradas
Frutas,Banana,TUCUMAN,Otoño,ventasModeradas
Frutas,Banana,TUCUMAN,Otoño,ventasModeradas
Frutas,Banana,TUCUMAN,Otoño,ventasModeradas
Frutas,Banana,TUCUMAN,Otoño,ventasMinimas
Frutas,Banana,TUCUMAN,Otoño,ventasModeradas
Frutas,Banana,TUCUMAN,Otoño,ventasModeradas
Frutas,Banana,TUCUMAN,Otoño,ventasMinimas
Frutas,Banana,TUCUMAN,Otoño,ventasModeradas
Frutas,Frutillas,Buenos Aires,Otoño,ventasModeradas
Frutas,Frutillas,Buenos Aires,Otoño,ventasModeradas
Frutas,Frutillas,Buenos Aires,Otoño,ventasMinimas
Frutas,Frutillas,Buenos Aires,Otoño,ventasModeradas
Frutas,Frutillas,Buenos Aires,Otoño,ventasModeradas
Frutas,Frutillas,Buenos Aires,Otoño,ventasModeradas
Frutas,Frutillas,Buenos Aires,Otoño,ventasModeradas
Frutas,Frutillas,Buenos Aires,Otoño,ventasModeradas
Frutas,Frutillas,Buenos Aires,Otoño,ventasModeradas
Frutas,Frutillas,Buenos Aires,Otoño,ventasModeradas
Frutas,Frutillas,Buenos Aires,Otoño,ventasModeradas
Frutas,Frutillas,Buenos Aires,Otoño,ventasModeradas
Frutas,Frutillas,Buenos Aires,Otoño,ventasModeradas
Frutas,Frutillas,Buenos Aires,Otoño,ventasMinimas
Frutas,Frutillas,Buenos Aires,Otoño,ventasModeradas
Frutas,Frutillas,Buenos Aires,Otoño,ventasMinimas
Frutas,Frutillas,Buenos Aires,Otoño,ventasModeradas
Frutas,Frutillas,Buenos Aires,Otoño,ventasModeradas
Frutas,Frutillas,Buenos Aires,Otoño,ventasModeradas
Frutas,Frutillas,Buenos Aires,Otoño,ventasModeradas
Frutas,Frutillas,Buenos Aires,Otoño,ventasModeradas
Frutas,Frutillas,Buenos Aires,Otoño,ventasModeradas
Frutas,Frutillas,CABA,Otoño,ventasMayor
Frutas,Frutillas,CABA,Otoño,ventasMayor
Frutas,Frutillas,CABA,Otoño,ventasMayor
Frutas,Frutillas,CABA,Otoño,ventasMayor
Frutas,Frutillas,CABA,Otoño,ventasModeradas
Frutas,Frutillas,CABA,Otoño,ventasMayor
Frutas,Frutillas,CABA,Otoño,ventasMayor
Frutas,Frutillas,CABA,Otoño,ventasMayor
Frutas,Frutillas,CABA,Otoño,ventasMayor
Frutas,Frutillas,CABA,Otoño,ventasModeradas
Frutas,Frutillas,CABA,Otoño,ventasMayor
Frutas,Frutillas,CABA,Otoño,ventasMayor
Frutas,Frutillas,CABA,Otoño,ventasMayor
Frutas,Frutillas,CABA,Otoño,ventasModeradas
Frutas,Frutillas,CABA,Otoño,ventasMayor
Frutas,Frutillas,CABA,Otoño,ventasMayor
Frutas,Frutillas,CABA,Otoño,ventasModeradas
Frutas,Frutillas,CABA,Otoño,ventasMayor
Frutas,Frutillas,CABA,Otoño,ventasMayor
Frutas,Frutillas,CABA,Otoño,ventasMayor
Frutas,Frutillas,CABA,Otoño,ventasMayor
Frutas,Frutillas,CABA,Otoño,ventasMayor
Frutas,Frutillas,NEUQUEN,Otoño,ventasModeradas
Frutas,Frutillas,NEUQUEN,Otoño,ventasModeradas
Frutas,Frutillas,NEUQUEN,Otoño,ventasModeradas
Frutas,Frutillas,NEUQUEN,Otoño,ventasMinimas
Frutas,Frutillas,NEUQUEN,Otoño,ventasModeradas
Frutas,Frutillas,NEUQUEN,Otoño,ventasModeradas
Frutas,Frutillas,NEUQUEN,Otoño,ventasMinimas
Frutas,Frutillas,NEUQUEN,Otoño,ventasModeradas
Frutas,Frutillas,NEUQUEN,Otoño,ventasMinimas
Frutas,Frutillas,NEUQUEN,Otoño,ventasModeradas
Frutas,Frutillas,NEUQUEN,Otoño,ventasModeradas
Frutas,Frutillas,NEUQUEN,Otoño,ventasModeradas
Frutas,Frutillas,NEUQUEN,Otoño,ventasModeradas
Frutas,Frutillas,NEUQUEN,Otoño,ventasModeradas
Frutas,Frutillas,NEUQUEN,Otoño,ventasModeradas
Frutas,Frutillas,NEUQUEN,Otoño,ventasModeradas
Frutas,Frutillas,NEUQUEN,Otoño,ventasModeradas
Frutas,Frutillas,NEUQUEN,Otoño,ventasModeradas
Frutas,Frutillas,NEUQUEN,Otoño,ventasMinimas
Frutas,Frutillas,NEUQUEN,Otoño,ventasModeradas
Frutas,Frutillas,NEUQUEN,Otoño,ventasModeradas
Frutas,Frutillas,NEUQUEN,Otoño,ventasModeradas
Frutas,Frutillas,TUCUMAN,Otoño,ventasMinimas
Frutas,Frutillas,TUCUMAN,Otoño,ventasModeradas
Frutas,Frutillas,TUCUMAN,Otoño,ventasMinimas
Frutas,Frutillas,TUCUMAN,Otoño,ventasModeradas
Frutas,Frutillas,TUCUMAN,Otoño,ventasModeradas
Frutas,Frutillas,TUCUMAN,Otoño,ventasModeradas
Frutas,Frutillas,TUCUMAN,Otoño,ventasModeradas
Frutas,Frutillas,TUCUMAN,Otoño,ventasModeradas
Frutas,Frutillas,TUCUMAN,Otoño,ventasModeradas
Frutas,Frutillas,TUCUMAN,Otoño,ventasModeradas
Frutas,Frutillas,TUCUMAN,Otoño,ventasModeradas
Frutas,Frutillas,TUCUMAN,Otoño,ventasModeradas
Frutas,Frutillas,TUCUMAN,Otoño,ventasModeradas
Frutas,Frutillas,TUCUMAN,Otoño,ventasModeradas
Frutas,Frutillas,TUCUMAN,Otoño,ventasModeradas
Frutas,Frutillas,TUCUMAN,Otoño,ventasMinimas
Frutas,Frutillas,TUCUMAN,Otoño,ventasModeradas
Frutas,Frutillas,TUCUMAN,Otoño,ventasModeradas
Frutas,Frutillas,TUCUMAN,Otoño,ventasModeradas
Frutas,Frutillas,TUCUMAN,Otoño,ventasMinimas
Frutas,Frutillas,TUCUMAN,Otoño,ventasModeradas
Frutas,Frutillas,TUCUMAN,Otoño,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Otoño,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Otoño,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Otoño,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Otoño,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Otoño,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Otoño,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Otoño,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Otoño,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Otoño,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Otoño,ventasModeradas
Frutas,Naranja jugo,Buenos Aires,Otoño,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Otoño,ventasModeradas
Frutas,Naranja jugo,Buenos Aires,Otoño,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Otoño,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Otoño,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Otoño,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Otoño,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Otoño,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Otoño,ventasMinimas
Frutas,Naranja jugo,Buenos Aires,Otoño,ventasModeradas
Frutas,Naranja jugo,Buenos Aires,Otoño,ventasModeradas
Frutas,Naranja jugo,Buenos Aires,Otoño,ventasMinimas
Frutas,Naranja jugo,CABA,Otoño,ventasModeradas
Frutas,Naranja jugo,CABA,Otoño,ventasModeradas
Frutas,Naranja jugo,CABA,Otoño,ventasModeradas
Frutas,Naranja jugo,CABA,Otoño,ventasModeradas
Frutas,Naranja jugo,CABA,Otoño,ventasModeradas
Frutas,Naranja jugo,CABA,Otoño,ventasModeradas
Frutas,Naranja jugo,CABA,Otoño,ventasModeradas
Frutas,Naranja jugo,CABA,Otoño,ventasModeradas
Frutas,Naranja jugo,CABA,Otoño,ventasModeradas
Frutas,Naranja jugo,CABA,Otoño,ventasModeradas
Frutas,Naranja jugo,CABA,Otoño,ventasModeradas
Frutas,Naranja jugo,CABA,Otoño,ventasModeradas
Frutas,Naranja jugo,CABA,Otoño,ventasModeradas
Frutas,Naranja jugo,CABA,Otoño,ventasModeradas
Frutas,Naranja jugo,CABA,Otoño,ventasModeradas
Frutas,Naranja jugo,CABA,Otoño,ventasModeradas
Frutas,Naranja jugo,CABA,Otoño,ventasModeradas
Frutas,Naranja jugo,CABA,Otoño,ventasModeradas
Frutas,Naranja jugo,CABA,Otoño,ventasModeradas
Frutas,Naranja jugo,CABA,Otoño,ventasModeradas
Frutas,Naranja jugo,CABA,Otoño,ventasModeradas
Frutas,Naranja jugo,CABA,Otoño,ventasModeradas
Frutas,Naranja jugo,NEUQUEN,Otoño,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Otoño,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Otoño,ventasModeradas
Frutas,Naranja jugo,NEUQUEN,Otoño,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Otoño,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Otoño,ventasModeradas
Frutas,Naranja jugo,NEUQUEN,Otoño,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Otoño,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Otoño,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Otoño,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Otoño,ventasModeradas
Frutas,Naranja jugo,NEUQUEN,Otoño,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Otoño,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Otoño,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Otoño,ventasModeradas
Frutas,Naranja jugo,NEUQUEN,Otoño,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Otoño,ventasModeradas
Frutas,Naranja jugo,NEUQUEN,Otoño,ventasModeradas
Frutas,Naranja jugo,NEUQUEN,Otoño,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Otoño,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Otoño,ventasMinimas
Frutas,Naranja jugo,NEUQUEN,Otoño,ventasMinimas
Frutas,Naranja jugo,TUCUMAN,Otoño,ventasMinimas
Frutas,Naranja jugo,TUCUMAN,Otoño,ventasMinimas
Frutas,Naranja jugo,TUCUMAN,Otoño,ventasMinimas
Frutas,Naranja jugo,TUCUMAN,Otoño,ventasModeradas
Frutas,Naranja jugo,TUCUMAN,Otoño,ventasModeradas
Frutas,Naranja jugo,TUCUMAN,Otoño,ventasModeradas
Frutas,Naranja jugo,TUCUMAN,Otoño,ventasMinimas
Frutas,Naranja jugo,TUCUMAN,Otoño,ventasModeradas
Frutas,Naranja jugo,TUCUMAN,Otoño,ventasMinimas
Frutas,Naranja jugo,TUCUMAN,Otoño,ventasModeradas
Frutas,Naranja jugo,TUCUMAN,Otoño,ventasModeradas
Frutas,Naranja jugo,TUCUMAN,Otoño,ventasMinimas
Frutas,Naranja jugo,TUCUMAN,Otoño,ventasMinimas
Frutas,Naranja jugo,TUCUMAN,Otoño,ventasMinimas
Frutas,Naranja jugo,TUCUMAN,Otoño,ventasMinimas
Frutas,Naranja jugo,TUCUMAN,Otoño,ventasMinimas
Frutas,Naranja jugo,TUCUMAN,Otoño,ventasModeradas
Frutas,Naranja jugo,TUCUMAN,Otoño,ventasMinimas
Frutas,Naranja jugo,TUCUMAN,Otoño,ventasModeradas
Frutas,Naranja jugo,TUCUMAN,Otoño,ventasMinimas
Frutas,Naranja jugo,TUCUMAN,Otoño,ventasMinimas
Frutas,Naranja jugo,TUCUMAN,Otoño,ventasMinimas
Frutas,Manzana roja,Buenos Aires,Otoño,ventasMayor
Frutas,Manzana roja,Buenos Aires,Otoño,ventasMayor
Frutas,Manzana roja,Buenos Aires,Otoño,ventasMayor
Frutas,Manzana roja,Buenos Aires,Otoño,ventasMayor
Frutas,Manzana roja,Buenos Aires,Otoño,ventasMayor
Frutas,Manzana roja,Buenos Aires,Otoño,ventasMayor
Frutas,Manzana roja,Buenos Aires,Otoño,ventasMayor
Frutas,Manzana roja,Buenos Aires,Otoño,ventasMayor
Frutas,Manzana roja,Buenos Aires,Otoño,ventasMayor
Frutas,Manzana roja,Buenos Aires,Otoño,ventasMayor
Frutas,Manzana roja,Buenos Aires,Otoño,ventasMayor
Frutas,Manzana roja,Buenos Aires,Otoño,ventasMayor
Frutas,Manzana roja,Buenos Aires,Otoño,ventasMayor
Frutas,Manzana roja,Buenos Aires,Otoño,ventasMayor
Frutas,Manzana roja,Buenos Aires,Otoño,ventasMayor
Frutas,Manzana roja,Buenos Aires,Otoño,ventasMayor
Frutas,Manzana roja,Buenos Aires,Otoño,ventasMayor
Frutas,Manzana roja,Buenos Aires,Otoño,ventasMayor
Frutas,Manzana roja,Buenos Aires,Otoño,ventasMayor
Frutas,Manzana roja,Buenos Aires,Otoño,ventasMayor
Frutas,Manzana roja,Buenos Aires,Otoño,ventasMayor
Frutas,Manzana roja,Buenos Aires,Otoño,ventasModeradas
Frutas,Manzana roja,CABA,Otoño,ventasModeradas
Frutas,Manzana roja,CABA,Otoño,ventasMayor
Frutas,Manzana roja,CABA,Otoño,ventasMayor
Frutas,Manzana roja,CABA,Otoño,ventasMayor
Frutas,Manzana roja,CABA,Otoño,ventasModeradas
Frutas,Manzana roja,CABA,Otoño,ventasMayor
Frutas,Manzana roja,CABA,Otoño,ventasMayor
Frutas,Manzana roja,CABA,Otoño,ventasMayor
Frutas,Manzana roja,CABA,Otoño,ventasModeradas
Frutas,Manzana roja,CABA,Otoño,ventasModeradas
Frutas,Manzana roja,CABA,Otoño,ventasMayor
Frutas,Manzana roja,CABA,Otoño,ventasModeradas
Frutas,Manzana roja,CABA,Otoño,ventasModeradas
Frutas,Manzana roja,CABA,Otoño,ventasMayor
Frutas,Manzana roja,CABA,Otoño,ventasMayor
Frutas,Manzana roja,CABA,Otoño,ventasMayor
Frutas,Manzana roja,CABA,Otoño,ventasMayor
Frutas,Manzana roja,CABA,Otoño,ventasMayor
Frutas,Manzana roja,CABA,Otoño,ventasMayor
Frutas,Manzana roja,CABA,Otoño,ventasMayor
Frutas,Manzana roja,CABA,Otoño,ventasMayor
Frutas,Manzana roja,CABA,Otoño,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Otoño,ventasMinimas
Frutas,Manzana roja,NEUQUEN,Otoño,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Otoño,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Otoño,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Otoño,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Otoño,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Otoño,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Otoño,ventasMinimas
Frutas,Manzana roja,NEUQUEN,Otoño,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Otoño,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Otoño,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Otoño,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Otoño,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Otoño,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Otoño,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Otoño,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Otoño,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Otoño,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Otoño,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Otoño,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Otoño,ventasModeradas
Frutas,Manzana roja,NEUQUEN,Otoño,ventasMayor
Frutas,Manzana roja,TUCUMAN,Otoño,ventasMayor
Frutas,Manzana roja,TUCUMAN,Otoño,ventasModeradas
Frutas,Manzana roja,TUCUMAN,Otoño,ventasMayor
Frutas,Manzana roja,TUCUMAN,Otoño,ventasModeradas
Frutas,Manzana roja,TUCUMAN,Otoño,ventasMayor
Frutas,Manzana roja,TUCUMAN,Otoño,ventasMayor
Frutas,Manzana roja,TUCUMAN,Otoño,ventasModeradas
Frutas,Manzana roja,TUCUMAN,Otoño,ventasMayor
Frutas,Manzana roja,TUCUMAN,Otoño,ventasModeradas
Frutas,Manzana roja,TUCUMAN,Otoño,ventasModeradas
Frutas,Manzana roja,TUCUMAN,Otoño,ventasMayor
Frutas,Manzana roja,TUCUMAN,Otoño,ventasModeradas
Frutas,Manzana roja,TUCUMAN,Otoño,ventasModeradas
Frutas,Manzana roja,TUCUMAN,Otoño,ventasMayor
Frutas,Manzana roja,TUCUMAN,Otoño,ventasModeradas
Frutas,Manzana roja,TUCUMAN,Otoño,ventasMayor
Frutas,Manzana roja,TUCUMAN,Otoño,ventasModeradas
Frutas,Manzana roja,TUCUMAN,Otoño,ventasModeradas
Frutas,Manzana roja,TUCUMAN,Otoño,ventasMayor
Frutas,Manzana roja,TUCUMAN,Otoño,ventasMayor
Frutas,Manzana roja,TUCUMAN,Otoño,ventasMayor
Frutas,Manzana roja,TUCUMAN,Otoño,ventasModeradas
Verduras,Ajo,Buenos Aires,Otoño,ventasMayor
Verduras,Ajo,Buenos Aires,Otoño,ventasMayor
Verduras,Ajo,Buenos Aires,Otoño,ventasMayor
Verduras,Ajo,Buenos Aires,Otoño,ventasMayor
Verduras,Ajo,Buenos Aires,Otoño,ventasMayor
Verduras,Ajo,Buenos Aires,Otoño,ventasMayor
Verduras,Ajo,Buenos Aires,Otoño,ventasMayor
Verduras,Ajo,Buenos Aires,Otoño,ventasMayor
Verduras,Ajo,Buenos Aires,Otoño,ventasMayor
Verduras,Ajo,Buenos Aires,Otoño,ventasMayor
Verduras,Ajo,Buenos Aires,Otoño,ventasMayor
Verduras,Ajo,Buenos Aires,Otoño,ventasMayor
Verduras,Ajo,Buenos Aires,Otoño,ventasMayor
Verduras,Ajo,Buenos Aires,Otoño,ventasMayor
Verduras,Ajo,Buenos Aires,Otoño,ventasMayor
Verduras,Ajo,Buenos Aires,Otoño,ventasMayor
Verduras,Ajo,Buenos Aires,Otoño,ventasMayor
Verduras,Ajo,Buenos Aires,Otoño,ventasMayor
Verduras,Ajo,Buenos Aires,Otoño,ventasMayor
Verduras,Ajo,Buenos Aires,Otoño,ventasMayor
Verduras,Ajo,Buenos Aires,Otoño,ventasMayor
Verduras,Ajo,Buenos Aires,Otoño,ventasMayor
Verduras,Ajo,CABA,Otoño,ventasMayor
Verduras,Ajo,CABA,Otoño,ventasMayor
Verduras,Ajo,CABA,Otoño,ventasMayor
Verduras,Ajo,CABA,Otoño,ventasMayor
Verduras,Ajo,CABA,Otoño,ventasMayor
Verduras,Ajo,CABA,Otoño,ventasMayor
Verduras,Ajo,CABA,Otoño,ventasMayor
Verduras,Ajo,CABA,Otoño,ventasMayor
Verduras,Ajo,CABA,Otoño,ventasMayor
Verduras,Ajo,CABA,Otoño,ventasMayor
Verduras,Ajo,CABA,Otoño,ventasMayor
Verduras,Ajo,CABA,Otoño,ventasMayor
Verduras,Ajo,CABA,Otoño,ventasMayor
Verduras,Ajo,CABA,Otoño,ventasMayor
Verduras,Ajo,CABA,Otoño,ventasMayor
Verduras,Ajo,CABA,Otoño,ventasMayor
Verduras,Ajo,CABA,Otoño,ventasMayor
Verduras,Ajo,CABA,Otoño,ventasMayor
Verduras,Ajo,CABA,Otoño,ventasMayor
Verduras,Ajo,CABA,Otoño,ventasMayor
Verduras,Ajo,CABA,Otoño,ventasMayor
Verduras,Ajo,CABA,Otoño,ventasMayor
Verduras,Ajo,NEUQUEN,Otoño,ventasMayor
Verduras,Ajo,NEUQUEN,Otoño,ventasModeradas
Verduras,Ajo,NEUQUEN,Otoño,ventasMayor
Verduras,Ajo,NEUQUEN,Otoño,ventasMayor
Verduras,Ajo,NEUQUEN,Otoño,ventasMayor
Verduras,Ajo,NEUQUEN,Otoño,ventasMayor
Verduras,Ajo,NEUQUEN,Otoño,ventasMayor
Verduras,Ajo,NEUQUEN,Otoño,ventasMayor
Verduras,Ajo,NEUQUEN,Otoño,ventasModeradas
Verduras,Ajo,NEUQUEN,Otoño,ventasMayor
Verduras,Ajo,NEUQUEN,Otoño,ventasMayor
Verduras,Ajo,NEUQUEN,Otoño,ventasMayor
Verduras,Ajo,NEUQUEN,Otoño,ventasMayor
Verduras,Ajo,NEUQUEN,Otoño,ventasMayor
Verduras,Ajo,NEUQUEN,Otoño,ventasMayor
Verduras,Ajo,NEUQUEN,Otoño,ventasMayor
Verduras,Ajo,NEUQUEN,Otoño,ventasMayor
Verduras,Ajo,NEUQUEN,Otoño,ventasMayor
Verduras,Ajo,NEUQUEN,Otoño,ventasMayor
Verduras,Ajo,NEUQUEN,Otoño,ventasMayor
Verduras,Ajo,NEUQUEN,Otoño,ventasMayor
Verduras,Ajo,NEUQUEN,Otoño,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,ventasMayor
Verduras,Ajo,TUCUMAN,Otoño,ventasMayor
Verduras,Tomate,Buenos Aires,Otoño,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,ventasModeradas
Verduras,Tomate,Buenos Aires,Otoño,ventasModeradas
Verduras,Tomate,CABA,Otoño,ventasMinimas
Verduras,Tomate,CABA,Otoño,ventasMinimas
Verduras,Tomate,CABA,Otoño,ventasModeradas
Verduras,Tomate,CABA,Otoño,ventasModeradas
Verduras,Tomate,CABA,Otoño,ventasModeradas
Verduras,Tomate,CABA,Otoño,ventasMinimas
Verduras,Tomate,CABA,Otoño,ventasModeradas
Verduras,Tomate,CABA,Otoño,ventasModeradas
Verduras,Tomate,CABA,Otoño,ventasModeradas
Verduras,Tomate,CABA,Otoño,ventasMinimas
Verduras,Tomate,CABA,Otoño,ventasMinimas
Verduras,Tomate,CABA,Otoño,ventasModeradas
Verduras,Tomate,CABA,Otoño,ventasMinimas
Verduras,Tomate,CABA,Otoño,ventasMinimas
Verduras,Tomate,CABA,Otoño,ventasModeradas
Verduras,Tomate,CABA,Otoño,ventasModeradas
Verduras,Tomate,CABA,Otoño,ventasModeradas
Verduras,Tomate,CABA,Otoño,ventasMinimas
Verduras,Tomate,CABA,Otoño,ventasModeradas
Verduras,Tomate,CABA,Otoño,ventasModeradas
Verduras,Tomate,CABA,Otoño,ventasModeradas
Verduras,Tomate,CABA,Otoño,ventasModeradas
Verduras,Tomate,NEUQUEN,Otoño,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,ventasMinimas
Verduras,Tomate,NEUQUEN,Otoño,ventasMinimas
Verduras,Tomate,TUCUMAN,Otoño,ventasModeradas
